date,open,high,low,close,volume
2024-04-03 11:50:00,2955.05,2955.2,2954.65,2955.0,8059
2024-04-03 11:51:00,2955.2,2955.8,2955.0,2955.7,1916
2024-04-03 11:52:00,2955.7,2956.0,2954.75,2955.8,1385
2024-04-03 11:53:00,2955.75,2956.05,2954.8,2956.0,1675
2024-04-03 11:54:00,2956.0,2956.5,2955.3,2956.3,2290
2024-04-03 11:55:00,2956.3,2956.45,2955.75,2956.05,1876
2024-04-03 11:56:00,2956.05,2957.45,2955.4,2957.15,4979
2024-04-03 11:57:00,2957.15,2957.25,2955.0,2957.0,3897
2024-04-03 11:58:00,2957.0,2957.0,2956.05,2956.4,2169
2024-04-03 11:59:00,2956.05,2956.4,2955.05,2955.05,2256
2024-04-03 12:00:00,2955.25,2956.0,2955.05,2956.0,3779
2024-04-03 12:01:00,2956.0,2956.0,2955.6,2956.0,2878
2024-04-03 12:02:00,2955.7,2956.0,2955.2,2956.0,2774
2024-04-03 12:03:00,2955.8,2956.0,2955.0,2955.8,2642
2024-04-03 12:04:00,2955.8,2955.9,2955.0,2955.6,2004
2024-04-03 12:05:00,2955.35,2956.0,2955.0,2956.0,3221
2024-04-03 12:06:00,2955.45,2956.0,2955.0,2956.0,2161
2024-04-03 12:07:00,2955.9,2956.05,2955.0,2956.0,6004
2024-04-03 12:08:00,2956.0,2956.2,2955.0,2955.75,6037
2024-04-03 12:09:00,2955.95,2955.95,2955.0,2955.55,2022
2024-04-03 12:10:00,2955.5,2955.6,2955.05,2955.6,1551
2024-04-03 12:11:00,2955.6,2956.95,2955.35,2956.95,3947
2024-04-03 12:12:00,2956.95,2957.0,2955.6,2956.6,1835
2024-04-03 12:13:00,2957.0,2957.25,2956.3,2956.8,2186
2024-04-03 12:14:00,2956.8,2956.8,2955.3,2956.0,4517
2024-04-03 12:15:00,2957.0,2957.35,2955.95,2957.1,10301
2024-04-03 12:16:00,2957.15,2957.8,2956.5,2957.45,2787
2024-04-03 12:17:00,2957.45,2958.0,2956.8,2957.0,9049
2024-04-03 12:18:00,2956.95,2957.0,2956.0,2956.3,5930
2024-04-03 12:19:00,2956.55,2957.85,2956.0,2957.65,4533
2024-04-03 12:20:00,2957.75,2957.95,2956.55,2957.95,1592
2024-04-03 12:21:00,2957.95,2958.1,2956.55,2957.0,5261
2024-04-03 12:22:00,2957.0,2958.25,2955.85,2958.25,11617
2024-04-03 12:23:00,2957.85,2961.9,2957.75,2960.0,16145
2024-04-03 12:24:00,2960.0,2960.0,2959.1,2960.0,5167
2024-04-03 12:25:00,2959.15,2960.0,2959.0,2959.95,4495
2024-04-03 12:26:00,2960.0,2960.0,2959.05,2960.0,5066
2024-04-03 12:27:00,2959.8,2960.1,2958.35,2960.1,6446
2024-04-03 12:28:00,2960.1,2961.25,2960.0,2961.15,4614
2024-04-03 12:29:00,2961.1,2961.3,2959.95,2960.0,7345
2024-04-03 12:30:00,2960.0,2960.0,2959.5,2960.0,6992
2024-04-03 12:31:00,2960.0,2963.45,2959.75,2963.45,9002
2024-04-03 12:32:00,2963.15,2963.75,2960.75,2960.75,6915
2024-04-03 12:33:00,2960.8,2960.9,2959.5,2960.0,3697
2024-04-03 12:34:00,2960.0,2960.2,2959.5,2959.85,2084
2024-04-03 12:35:00,2960.0,2960.0,2958.8,2959.85,4846
2024-04-03 12:36:00,2959.8,2959.95,2958.3,2959.85,2512
2024-04-03 12:37:00,2959.25,2960.0,2958.9,2959.95,3111
2024-04-03 12:38:00,2959.95,2960.0,2958.7,2959.95,3841
2024-04-03 12:39:00,2959.95,2959.95,2958.4,2959.8,4807
2024-04-03 12:40:00,2959.75,2960.0,2959.05,2959.65,3162
2024-04-03 12:41:00,2959.3,2960.0,2959.05,2959.95,2441
2024-04-03 12:42:00,2960.0,2960.35,2959.05,2960.0,9610
2024-04-03 12:43:00,2960.1,2960.1,2958.85,2959.8,3399
2024-04-03 12:44:00,2959.8,2960.5,2958.9,2960.35,2885
2024-04-03 12:45:00,2960.0,2961.0,2959.95,2960.95,2869
2024-04-03 12:46:00,2961.0,2963.95,2960.0,2963.95,9946
2024-04-03 12:47:00,2963.95,2964.0,2962.0,2962.05,5038
2024-04-03 12:48:00,2962.45,2963.65,2962.0,2963.15,4210
2024-04-03 12:49:00,2963.15,2963.2,2961.7,2962.8,3187
2024-04-03 12:50:00,2962.45,2963.2,2960.95,2962.2,5448
2024-04-03 12:51:00,2962.1,2964.1,2961.9,2964.1,11784
2024-04-03 12:52:00,2964.0,2965.85,2963.95,2964.05,13498
2024-04-03 12:53:00,2964.35,2965.2,2963.0,2963.0,9016
2024-04-03 12:54:00,2963.8,2964.85,2963.0,2963.25,2465
2024-04-03 12:55:00,2964.45,2964.45,2963.15,2963.65,2856
2024-04-03 12:56:00,2963.95,2964.0,2963.05,2963.35,4698
2024-04-03 12:57:00,2963.3,2963.45,2962.1,2962.2,2094
2024-04-03 12:58:00,2962.2,2962.45,2962.1,2962.45,4013
2024-04-03 12:59:00,2963.0,2963.0,2960.55,2960.9,9628
2024-04-03 13:00:00,2960.95,2961.15,2959.75,2959.85,11492
2024-04-03 13:01:00,2959.9,2961.25,2959.9,2961.15,4012
2024-04-03 13:02:00,2961.15,2961.25,2960.15,2961.0,7434
2024-04-03 13:03:00,2961.0,2961.0,2960.2,2960.95,4773
2024-04-03 13:04:00,2960.05,2961.1,2960.0,2961.1,7494
2024-04-03 13:05:00,2961.1,2961.1,2959.85,2960.0,6814
2024-04-03 13:06:00,2960.0,2960.0,2958.45,2958.6,5438
2024-04-03 13:07:00,2958.6,2959.0,2958.0,2958.1,2744
2024-04-03 13:08:00,2958.1,2958.3,2955.65,2956.95,5144
2024-04-03 13:09:00,2957.0,2957.0,2955.05,2956.05,11258
2024-04-03 13:10:00,2956.0,2957.35,2956.0,2957.25,3779
2024-04-03 13:11:00,2957.25,2958.8,2957.25,2958.3,2850
2024-04-03 13:12:00,2958.1,2958.3,2957.0,2957.0,2824
2024-04-03 13:13:00,2957.45,2957.45,2956.1,2956.1,2506
2024-04-03 13:14:00,2956.1,2957.15,2955.15,2956.0,9542
2024-04-03 13:15:00,2955.85,2956.0,2955.0,2956.0,3572
2024-04-03 13:16:00,2955.95,2956.25,2955.55,2956.05,3614
2024-04-03 13:17:00,2956.05,2956.3,2955.3,2956.3,9280
2024-04-03 13:18:00,2956.25,2958.0,2956.0,2957.9,4854
2024-04-03 13:19:00,2957.9,2958.0,2956.15,2957.0,2464
2024-04-03 13:20:00,2957.0,2957.0,2955.25,2955.55,4122
2024-04-03 13:21:00,2955.55,2955.9,2955.0,2955.75,3205
2024-04-03 13:22:00,2955.85,2955.95,2955.5,2955.75,1847
2024-04-03 13:23:00,2955.85,2955.85,2954.2,2955.35,15429
2024-04-03 13:24:00,2955.05,2955.25,2955.0,2955.1,3702
2024-04-03 13:25:00,2955.1,2955.2,2954.95,2955.2,4433
2024-04-03 13:26:00,2955.15,2958.25,2955.0,2958.25,8085
2024-04-03 13:27:00,2958.15,2958.4,2956.15,2957.3,3089
2024-04-03 13:28:00,2957.3,2957.3,2955.85,2955.85,1707
2024-04-03 13:29:00,2955.65,2957.55,2955.65,2956.1,2954
2024-04-03 13:30:00,2956.95,2957.35,2956.4,2957.3,3244
2024-04-03 13:31:00,2957.25,2957.25,2956.2,2957.0,2360
2024-04-03 13:32:00,2956.95,2957.0,2955.05,2955.6,7631
2024-04-03 13:33:00,2955.05,2955.3,2955.05,2955.1,4766
2024-04-03 13:34:00,2955.1,2956.0,2955.05,2955.2,3997
2024-04-03 13:35:00,2955.95,2955.95,2955.05,2955.45,3197
2024-04-03 13:36:00,2955.45,2956.0,2955.05,2955.65,4861
2024-04-03 13:37:00,2955.6,2956.0,2955.05,2955.8,5848
2024-04-03 13:38:00,2955.85,2956.0,2955.1,2955.4,2649
2024-04-03 13:39:00,2955.95,2956.1,2955.05,2956.1,4785
2024-04-03 13:40:00,2956.05,2957.45,2955.55,2956.95,5165
2024-04-03 13:41:00,2956.65,2957.75,2956.65,2957.35,3800
2024-04-03 13:42:00,2957.5,2957.65,2957.0,2957.1,2461
2024-04-03 13:43:00,2957.1,2957.6,2955.85,2955.85,6657
2024-04-03 13:44:00,2956.6,2956.8,2955.35,2956.45,2584
2024-04-03 13:45:00,2956.45,2956.45,2955.15,2955.9,3299
2024-04-03 13:46:00,2955.85,2955.85,2955.05,2955.8,4098
2024-04-03 13:47:00,2955.8,2955.9,2955.25,2955.7,2392
2024-04-03 13:48:00,2955.75,2955.8,2955.05,2955.05,2676
2024-04-03 13:49:00,2955.1,2955.8,2955.05,2955.6,2732
2024-04-03 13:50:00,2955.65,2955.65,2955.0,2955.4,5913
2024-04-03 13:51:00,2955.4,2956.0,2955.05,2955.7,4838
2024-04-03 13:52:00,2955.7,2955.7,2955.05,2955.2,4110
2024-04-03 13:53:00,2955.15,2955.3,2954.85,2955.2,4440
2024-04-03 13:54:00,2955.1,2956.0,2954.9,2955.0,12508
2024-04-03 13:55:00,2954.95,2956.0,2954.95,2955.1,3287
2024-04-03 13:56:00,2955.1,2955.1,2952.7,2953.05,6419
2024-04-03 13:57:00,2953.05,2953.5,2952.4,2952.6,4455
2024-04-03 13:58:00,2952.5,2954.65,2952.4,2954.35,5310
2024-04-03 13:59:00,2954.55,2954.55,2952.5,2952.55,7409
2024-04-03 14:00:00,2952.5,2952.6,2948.0,2948.0,46626
2024-04-03 14:01:00,2947.1,2950.75,2947.0,2949.55,14831
2024-04-03 14:02:00,2950.35,2950.9,2949.55,2950.05,5036
2024-04-03 14:03:00,2950.25,2950.25,2949.0,2949.6,4882
2024-04-03 14:04:00,2949.45,2949.85,2948.15,2948.65,9567
2024-04-03 14:05:00,2948.65,2948.65,2948.0,2948.55,4428
2024-04-03 14:06:00,2948.5,2948.55,2946.2,2946.3,9947
2024-04-03 14:07:00,2946.3,2947.4,2946.05,2946.9,5202
2024-04-03 14:08:00,2946.75,2948.75,2946.05,2948.6,4649
2024-04-03 14:09:00,2948.65,2948.65,2947.0,2947.25,5529
2024-04-03 14:10:00,2947.95,2949.75,2947.3,2949.45,9109
2024-04-03 14:11:00,2949.45,2952.0,2949.25,2950.1,10759
2024-04-03 14:12:00,2949.7,2952.0,2949.65,2951.75,11033
2024-04-03 14:13:00,2950.95,2952.0,2950.0,2950.9,4047
2024-04-03 14:14:00,2950.9,2951.05,2950.0,2950.15,4145
2024-04-03 14:15:00,2950.25,2951.25,2950.0,2951.15,4739
2024-04-03 14:16:00,2951.15,2951.15,2949.0,2949.05,7533
2024-04-03 14:17:00,2949.05,2949.4,2948.1,2949.35,3554
2024-04-03 14:18:00,2950.1,2950.95,2948.7,2950.5,5593
2024-04-03 14:19:00,2949.5,2950.45,2949.5,2949.55,6257
2024-04-03 14:20:00,2950.0,2950.05,2949.55,2950.0,2117
2024-04-03 14:21:00,2950.0,2950.15,2949.35,2950.1,4734
2024-04-03 14:22:00,2950.1,2950.15,2947.95,2947.95,5382
2024-04-03 14:23:00,2947.9,2948.05,2947.05,2947.65,3940
2024-04-03 14:24:00,2947.65,2947.65,2946.35,2947.05,7659
2024-04-03 14:25:00,2947.05,2947.45,2946.0,2947.4,8181
2024-04-03 14:26:00,2947.3,2948.8,2947.05,2948.5,3668
2024-04-03 14:27:00,2948.6,2948.8,2947.0,2948.0,3844
2024-04-03 14:28:00,2947.35,2949.0,2947.35,2948.25,6861
2024-04-03 14:29:00,2948.75,2949.9,2948.05,2949.9,3478
2024-04-03 14:30:00,2949.9,2950.0,2948.1,2948.75,4169
2024-04-03 14:31:00,2948.8,2949.0,2946.7,2946.7,4855
2024-04-03 14:32:00,2946.9,2946.9,2945.05,2945.5,7934
2024-04-03 14:33:00,2946.0,2946.95,2945.5,2946.05,7328
2024-04-03 14:34:00,2946.15,2946.4,2944.0,2946.4,29206
2024-04-03 14:35:00,2946.9,2947.0,2944.7,2945.55,4255
2024-04-03 14:36:00,2945.65,2945.65,2943.25,2943.25,7206
2024-04-03 14:37:00,2943.55,2944.55,2943.0,2943.8,6430
2024-04-03 14:38:00,2943.7,2943.95,2942.1,2943.65,10018
2024-04-03 14:39:00,2943.65,2944.0,2942.5,2942.6,8777
2024-04-03 14:40:00,2943.4,2944.85,2942.5,2944.5,4871
2024-04-03 14:41:00,2944.4,2944.55,2943.55,2944.05,4183
2024-04-03 14:42:00,2944.05,2944.25,2943.6,2944.05,4307
2024-04-03 14:43:00,2944.05,2944.05,2942.1,2942.9,6238
2024-04-03 14:44:00,2942.85,2943.0,2942.0,2942.6,5862
2024-04-03 14:45:00,2942.3,2942.75,2940.0,2940.55,17042
2024-04-03 14:46:00,2940.3,2941.2,2938.3,2940.6,24917
2024-04-03 14:47:00,2940.55,2941.45,2940.35,2941.0,5993
2024-04-03 14:48:00,2941.15,2941.2,2940.0,2941.0,6010
2024-04-03 14:49:00,2940.95,2942.45,2940.3,2942.3,6781
2024-04-03 14:50:00,2942.3,2943.0,2942.0,2942.55,6604
2024-04-03 14:51:00,2942.5,2943.55,2942.0,2943.35,6971
2024-04-03 14:52:00,2943.35,2943.8,2942.0,2943.25,5326
2024-04-03 14:53:00,2943.25,2943.85,2942.5,2943.5,6383
2024-04-03 14:54:00,2943.5,2943.5,2941.3,2941.8,9967
2024-04-03 14:55:00,2941.75,2941.75,2939.05,2939.45,11052
2024-04-03 14:56:00,2939.45,2940.0,2937.8,2939.2,20320
2024-04-03 14:57:00,2939.3,2941.65,2938.45,2940.5,9908
2024-04-03 14:58:00,2941.2,2941.3,2940.5,2940.5,5817
2024-04-03 14:59:00,2941.0,2943.6,2940.55,2942.65,10111
2024-04-03 15:00:00,2942.65,2947.0,2942.6,2945.0,40480
2024-04-03 15:01:00,2944.95,2947.05,2944.5,2947.0,44881
2024-04-03 15:02:00,2947.0,2947.05,2944.15,2945.25,42983
2024-04-03 15:03:00,2945.15,2946.9,2944.45,2946.05,24634
2024-04-03 15:04:00,2946.05,2948.55,2946.0,2948.05,54070
2024-04-03 15:05:00,2948.05,2948.1,2946.0,2946.1,34924
2024-04-03 15:06:00,2945.1,2946.55,2944.0,2945.3,46673
2024-04-03 15:07:00,2945.3,2945.7,2943.65,2945.35,31444
2024-04-03 15:08:00,2945.35,2945.45,2943.7,2943.9,21118
2024-04-03 15:09:00,2943.9,2944.1,2943.2,2943.55,24497
2024-04-03 15:10:00,2943.5,2943.55,2941.0,2941.05,22860
2024-04-03 15:11:00,2940.95,2942.6,2940.7,2942.2,36586
2024-04-03 15:12:00,2942.15,2942.3,2942.05,2942.1,19625
2024-04-03 15:13:00,2942.05,2942.1,2941.0,2941.55,20398
2024-04-03 15:14:00,2941.5,2941.65,2941.4,2941.65,19417
2024-04-03 15:15:00,2941.6,2941.8,2941.5,2941.6,30005
2024-04-03 15:16:00,2941.6,2943.0,2941.45,2942.3,30288
2024-04-03 15:17:00,2942.35,2942.9,2941.75,2941.75,36280
2024-04-03 15:18:00,2941.7,2941.9,2940.0,2940.25,38815
2024-04-03 15:19:00,2940.1,2940.2,2939.2,2939.9,31147
2024-04-03 15:20:00,2939.9,2940.2,2938.05,2939.3,47768
2024-04-03 15:21:00,2939.2,2940.05,2938.1,2939.25,18228
2024-04-03 15:22:00,2939.25,2940.05,2939.15,2940.05,16757
2024-04-03 15:23:00,2939.95,2942.0,2939.9,2941.9,22627
2024-04-03 15:24:00,2941.9,2942.15,2941.8,2942.15,22086
2024-04-03 15:25:00,2942.05,2943.45,2942.0,2942.05,39517
2024-04-03 15:26:00,2942.0,2942.05,2941.1,2941.5,31188
2024-04-03 15:27:00,2941.4,2942.65,2941.4,2942.65,28020
2024-04-03 15:28:00,2942.3,2943.35,2942.0,2942.0,23952
2024-04-03 15:29:00,2942.3,2944.95,2941.6,2944.95,46042
2024-04-04 09:15:00,2959.5,2959.5,2946.05,2953.1,172140
2024-04-04 09:16:00,2951.5,2953.7,2948.3,2949.0,64118
2024-04-04 09:17:00,2948.3,2949.15,2945.0,2948.15,26416
2024-04-04 09:18:00,2947.35,2950.3,2946.0,2947.45,29497
2024-04-04 09:19:00,2947.45,2949.85,2945.0,2948.6,24004
2024-04-04 09:20:00,2948.25,2949.65,2943.2,2944.8,51046
2024-04-04 09:21:00,2943.35,2945.5,2938.0,2940.0,39494
2024-04-04 09:22:00,2939.2,2943.8,2938.4,2942.0,19602
2024-04-04 09:23:00,2942.4,2942.6,2940.1,2941.0,21307
2024-04-04 09:24:00,2940.5,2942.8,2940.5,2941.7,18333
2024-04-04 09:25:00,2941.3,2945.45,2940.55,2944.5,12833
2024-04-04 09:26:00,2945.05,2945.85,2942.1,2943.8,17588
2024-04-04 09:27:00,2944.55,2946.5,2943.75,2944.85,16721
2024-04-04 09:28:00,2945.4,2946.7,2944.0,2944.25,8359
2024-04-04 09:29:00,2944.25,2944.5,2940.5,2940.5,16318
2024-04-04 09:30:00,2940.5,2942.0,2940.1,2940.1,18727
2024-04-04 09:31:00,2940.0,2940.0,2935.0,2936.75,58674
2024-04-04 09:32:00,2936.65,2941.0,2936.0,2936.9,15099
2024-04-04 09:33:00,2935.9,2938.9,2935.5,2937.6,14470
2024-04-04 09:34:00,2938.35,2938.45,2936.0,2936.0,14966
2024-04-04 09:35:00,2936.0,2937.55,2932.05,2932.05,41536
2024-04-04 09:36:00,2932.45,2938.4,2932.2,2936.0,19812
2024-04-04 09:37:00,2936.0,2938.25,2933.3,2934.05,16005
2024-04-04 09:38:00,2935.1,2937.55,2935.0,2937.1,16839
2024-04-04 09:39:00,2936.15,2937.55,2933.3,2933.9,14930
2024-04-04 09:40:00,2933.9,2936.65,2933.8,2934.4,20826
2024-04-04 09:41:00,2934.25,2936.5,2933.8,2934.2,11095
2024-04-04 09:42:00,2934.0,2935.3,2933.0,2933.0,14199
2024-04-04 09:43:00,2933.3,2934.0,2932.15,2933.1,18956
2024-04-04 09:44:00,2933.05,2933.45,2927.2,2931.0,64121
2024-04-04 09:45:00,2930.3,2933.35,2928.2,2930.25,22964
2024-04-04 09:46:00,2930.8,2931.7,2929.5,2929.5,22143
2024-04-04 09:47:00,2929.65,2931.5,2928.2,2928.5,18058
2024-04-04 09:48:00,2928.6,2929.5,2927.0,2927.5,19632
2024-04-04 09:49:00,2927.5,2929.0,2926.25,2928.95,20319
2024-04-04 09:50:00,2928.7,2930.9,2928.4,2930.6,8099
2024-04-04 09:51:00,2930.0,2931.0,2928.9,2930.45,14501
2024-04-04 09:52:00,2930.6,2930.8,2926.0,2927.3,32443
2024-04-04 09:53:00,2927.3,2929.1,2925.1,2925.65,38762
2024-04-04 09:54:00,2926.65,2928.3,2922.15,2928.3,82873
2024-04-04 09:55:00,2928.05,2928.8,2921.15,2923.45,36471
2024-04-04 09:56:00,2923.45,2926.5,2922.8,2924.1,28430
2024-04-04 09:57:00,2924.3,2927.15,2923.35,2925.35,28124
2024-04-04 09:58:00,2926.3,2926.3,2921.25,2923.55,27840
2024-04-04 09:59:00,2922.3,2924.95,2922.1,2924.05,18252
2024-04-04 10:00:00,2924.2,2928.2,2922.0,2926.8,22638
2024-04-04 10:01:00,2927.6,2928.8,2923.4,2923.9,23209
2024-04-04 10:02:00,2925.55,2927.95,2922.9,2926.6,25941
2024-04-04 10:03:00,2927.05,2928.8,2925.25,2928.1,16716
2024-04-04 10:04:00,2928.15,2928.3,2925.0,2928.0,12677
2024-04-04 10:05:00,2928.0,2928.8,2926.45,2928.2,16312
2024-04-04 10:06:00,2927.1,2930.95,2926.7,2930.9,24619
2024-04-04 10:07:00,2930.9,2930.9,2926.55,2927.5,14089
2024-04-04 10:08:00,2926.2,2928.95,2926.0,2926.75,21913
2024-04-04 10:09:00,2925.6,2927.65,2924.0,2925.9,18053
2024-04-04 10:10:00,2925.6,2926.85,2924.0,2926.55,14975
2024-04-04 10:11:00,2926.1,2927.5,2924.7,2925.05,13189
2024-04-04 10:12:00,2925.15,2926.7,2923.35,2925.4,11501
2024-04-04 10:13:00,2923.85,2925.35,2920.0,2922.0,46839
2024-04-04 10:14:00,2922.0,2923.45,2919.0,2919.05,32163
2024-04-04 10:15:00,2920.1,2922.95,2918.7,2921.7,18139
2024-04-04 10:16:00,2921.2,2922.35,2920.0,2920.5,8398
2024-04-04 10:17:00,2921.0,2923.15,2920.5,2921.9,13571
2024-04-04 10:18:00,2921.9,2923.65,2920.75,2923.15,11114
2024-04-04 10:19:00,2923.2,2927.0,2922.2,2925.3,23742
2024-04-04 10:20:00,2926.8,2927.0,2924.0,2926.2,8872
2024-04-04 10:21:00,2926.2,2926.2,2922.65,2923.7,11487
2024-04-04 10:22:00,2923.65,2926.5,2922.3,2926.35,10090
2024-04-04 10:23:00,2925.4,2927.0,2925.4,2927.0,7420
2024-04-04 10:24:00,2927.0,2928.1,2926.5,2926.9,11436
2024-04-04 10:25:00,2927.7,2930.9,2926.95,2930.9,17198
2024-04-04 10:26:00,2930.5,2930.95,2927.05,2927.45,11385
2024-04-04 10:27:00,2928.5,2928.9,2925.0,2925.25,11942
2024-04-04 10:28:00,2926.6,2927.6,2923.0,2923.9,13068
2024-04-04 10:29:00,2923.0,2925.15,2922.45,2923.6,8376
2024-04-04 10:30:00,2923.3,2924.95,2922.3,2923.0,9644
2024-04-04 10:31:00,2923.05,2923.85,2922.0,2922.75,10316
2024-04-04 10:32:00,2923.0,2924.25,2922.4,2923.9,7742
2024-04-04 10:33:00,2923.6,2925.8,2922.4,2922.4,10302
2024-04-04 10:34:00,2922.4,2923.8,2922.4,2923.0,6629
2024-04-04 10:35:00,2922.9,2923.2,2922.05,2922.25,8368
2024-04-04 10:36:00,2922.85,2923.75,2922.0,2923.2,9349
2024-04-04 10:37:00,2922.05,2923.7,2922.0,2922.0,10374
2024-04-04 10:38:00,2922.15,2923.7,2920.6,2921.95,16904
2024-04-04 10:39:00,2923.0,2923.05,2920.85,2921.7,8034
2024-04-04 10:40:00,2921.7,2922.4,2920.6,2922.0,5831
2024-04-04 10:41:00,2922.0,2924.1,2920.7,2923.75,12188
2024-04-04 10:42:00,2923.75,2924.25,2922.45,2923.05,9845
2024-04-04 10:43:00,2923.05,2924.05,2921.55,2922.1,13732
2024-04-04 10:44:00,2922.2,2922.85,2920.0,2920.2,16152
2024-04-04 10:45:00,2920.0,2922.6,2920.0,2920.9,8947
2024-04-04 10:46:00,2920.85,2921.45,2919.0,2920.0,16869
2024-04-04 10:47:00,2919.65,2920.35,2919.0,2920.35,8417
2024-04-04 10:48:00,2920.2,2920.4,2919.0,2919.1,8453
2024-04-04 10:49:00,2919.1,2920.85,2919.0,2920.5,8308
2024-04-04 10:50:00,2920.5,2922.0,2918.05,2919.0,25642
2024-04-04 10:51:00,2918.2,2919.7,2916.2,2916.25,14635
2024-04-04 10:52:00,2916.35,2917.15,2907.1,2909.4,78110
2024-04-04 10:53:00,2909.5,2909.9,2902.1,2903.55,76604
2024-04-04 10:54:00,2903.1,2904.55,2900.1,2901.45,50046
2024-04-04 10:55:00,2902.15,2906.55,2900.0,2905.5,37151
2024-04-04 10:56:00,2905.75,2907.85,2904.3,2905.9,25991
2024-04-04 10:57:00,2905.0,2906.05,2902.85,2905.3,20237
2024-04-04 10:58:00,2906.0,2908.8,2905.5,2907.8,13370
2024-04-04 10:59:00,2907.8,2909.35,2906.1,2908.0,12114
2024-04-04 11:00:00,2908.0,2908.15,2905.0,2907.0,6913
2024-04-04 11:01:00,2906.6,2907.05,2903.55,2906.7,19163
2024-04-04 11:02:00,2906.7,2906.7,2904.05,2905.0,8107
2024-04-04 11:03:00,2905.05,2905.9,2903.4,2904.0,9154
2024-04-04 11:04:00,2904.65,2906.85,2904.0,2906.6,7042
2024-04-04 11:05:00,2906.6,2906.75,2905.0,2905.85,8413
2024-04-04 11:06:00,2905.85,2905.85,2902.5,2902.9,16584
2024-04-04 11:07:00,2902.9,2906.5,2902.2,2906.45,12578
2024-04-04 11:08:00,2905.35,2907.7,2905.0,2907.5,8612
2024-04-04 11:09:00,2907.5,2908.3,2905.6,2907.05,10684
2024-04-04 11:10:00,2906.35,2908.0,2904.3,2905.25,11271
2024-04-04 11:11:00,2905.25,2907.5,2905.05,2906.0,7169
2024-04-04 11:12:00,2905.9,2907.95,2905.45,2907.8,12151
2024-04-04 11:13:00,2907.8,2911.3,2907.2,2910.5,13621
2024-04-04 11:14:00,2909.95,2914.5,2909.95,2914.5,22065
2024-04-04 11:15:00,2914.5,2914.55,2911.5,2913.25,15203
2024-04-04 11:16:00,2913.0,2915.0,2912.5,2914.1,10082
2024-04-04 11:17:00,2914.1,2915.0,2912.75,2915.0,10069
2024-04-04 11:18:00,2915.0,2916.0,2912.4,2914.95,13725
2024-04-04 11:19:00,2914.0,2914.35,2910.9,2912.4,11726
2024-04-04 11:20:00,2911.2,2914.0,2910.7,2912.35,6256
2024-04-04 11:21:00,2912.35,2912.35,2910.5,2912.35,7797
2024-04-04 11:22:00,2912.35,2912.35,2910.85,2911.7,4685
2024-04-04 11:23:00,2911.45,2911.8,2909.45,2910.35,10093
2024-04-04 11:24:00,2910.4,2910.4,2908.4,2910.25,6984
2024-04-04 11:25:00,2910.15,2910.15,2908.35,2910.0,3613
2024-04-04 11:26:00,2910.0,2910.6,2908.45,2910.6,4812
2024-04-04 11:27:00,2909.5,2910.55,2908.0,2910.0,8977
2024-04-04 11:28:00,2910.0,2911.1,2909.35,2911.0,4380
2024-04-04 11:29:00,2910.8,2911.4,2909.45,2911.3,6214
2024-04-04 11:30:00,2911.3,2912.0,2910.75,2911.9,2817
2024-04-04 11:31:00,2911.9,2913.2,2910.8,2912.8,10010
2024-04-04 11:32:00,2912.8,2912.8,2910.0,2911.45,5679
2024-04-04 11:33:00,2911.35,2912.15,2904.2,2904.2,22765
2024-04-04 11:34:00,2903.5,2907.0,2903.05,2905.0,18396
2024-04-04 11:35:00,2906.2,2907.25,2904.05,2907.0,9078
2024-04-04 11:36:00,2905.75,2906.8,2904.75,2906.4,4728
2024-04-04 11:37:00,2906.4,2907.0,2905.6,2906.0,4091
2024-04-04 11:38:00,2906.3,2907.35,2905.3,2907.15,7391
2024-04-04 11:39:00,2905.75,2907.2,2905.65,2906.95,4641
2024-04-04 11:40:00,2907.85,2907.95,2905.05,2906.8,9311
2024-04-04 11:41:00,2905.75,2908.95,2905.75,2908.95,3890
2024-04-04 11:42:00,2908.9,2910.15,2906.9,2909.05,8734
2024-04-04 11:43:00,2909.05,2909.4,2907.6,2907.6,3394
2024-04-04 11:44:00,2908.7,2909.15,2906.6,2908.75,4531
2024-04-04 11:45:00,2908.7,2908.8,2906.8,2908.2,3750
2024-04-04 11:46:00,2908.2,2909.5,2907.25,2909.5,2723
2024-04-04 11:47:00,2909.5,2911.0,2908.45,2910.15,5301
2024-04-04 11:48:00,2910.1,2912.0,2909.7,2911.8,5748
2024-04-04 11:49:00,2911.75,2914.0,2911.0,2913.5,14652
2024-04-04 11:50:00,2913.3,2913.5,2912.0,2913.5,5415
2024-04-04 11:51:00,2913.5,2914.35,2911.1,2912.7,13462
2024-04-04 11:52:00,2912.6,2914.0,2911.6,2912.8,4983
2024-04-04 11:53:00,2912.8,2914.0,2912.3,2913.95,6605
2024-04-04 11:54:00,2913.9,2914.3,2912.85,2913.3,4396
2024-04-04 11:55:00,2914.0,2914.0,2912.0,2912.0,4711
2024-04-04 11:56:00,2912.65,2912.65,2912.0,2912.4,4547
2024-04-04 11:57:00,2912.4,2912.55,2911.25,2911.55,4923
2024-04-04 11:58:00,2911.55,2912.1,2911.1,2911.55,3618
2024-04-04 11:59:00,2911.55,2912.0,2911.05,2912.0,5466
2024-04-04 12:00:00,2912.0,2913.0,2911.05,2913.0,6139
2024-04-04 12:01:00,2913.0,2914.5,2913.0,2914.5,9987
2024-04-04 12:02:00,2913.5,2915.0,2913.0,2914.0,8237
